id,curbsidePickup,delivery,dineIn,liveMusic,parkingOptions,paymentOptions,outdoorSeating,reservable,restroom,servesBeer,servesBreakfast,servesBrunch,servesCocktails,servesCoffee,servesDessert,servesDinner,servesLunch,servesVegetarianFood,servesWine,takeout,accessibilityOptions,allowsDogs,goodForChildren,goodForGroups,goodForWatchingSports,menuForChildren
ChIJr5fivuZXn0cRt75qc-wYn58,,True,True,False,,{'acceptsCashOnly': True},,True,True,True,,,,,True,True,True,,True,True,,,,,,
ChIJKw-8UGVXn0cRFvAyPTIG9iE,,False,True,,,,,,,,,,,True,,,,,,True,{'wheelchairAccessibleEntrance': True},,True,True,False,
ChIJwdgsI35Xn0cRUzKP_N7yv1g,True,False,True,False,"{'freeParkingLot': True, 'freeStreetParking': True}","{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False, 'acceptsNfc': True}",True,True,True,True,False,False,True,True,True,True,True,False,True,True,"{'wheelchairAccessibleParking': False, 'wheelchairAccessibleEntrance': False, 'wheelchairAccessibleRestroom': False, 'wheelchairAccessibleSeating': True}",False,True,True,False,True
ChIJaRHzhGtXn0cRT40kQCgj6Mg,True,False,True,False,"{'freeParkingLot': True, 'freeStreetParking': True}","{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False, 'acceptsNfc': True}",True,True,True,True,False,False,False,True,True,True,True,True,True,True,"{'wheelchairAccessibleParking': False, 'wheelchairAccessibleEntrance': False, 'wheelchairAccessibleRestroom': False, 'wheelchairAccessibleSeating': True}",True,True,True,False,True
ChIJWeUCOGNXn0cRqgnNlHBK21g,,,,True,{'freeParkingLot': True},"{'acceptsCreditCards': True, 'acceptsCashOnly': False}",,True,True,True,,,True,,,,,,True,,"{'wheelchairAccessibleParking': True, 'wheelchairAccessibleEntrance': True, 'wheelchairAccessibleRestroom': True, 'wheelchairAccessibleSeating': True}",,False,,,
ChIJbRF00NZZn0cRjPyZlV6eTs4,True,False,True,True,"{'freeParkingLot': True, 'paidParkingLot': False, 'freeStreetParking': True, 'paidStreetParking': False}","{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False, 'acceptsNfc': True}",True,True,True,True,True,True,True,True,True,True,True,False,True,True,"{'wheelchairAccessibleEntrance': True, 'wheelchairAccessibleRestroom': True, 'wheelchairAccessibleSeating': True}",True,True,True,True,True
ChIJIdmRPwBZn0cR1I41oOy9_zQ,,,True,False,{'freeParkingLot': True},,,,,,,,,True,,True,,,,,,,True,True,False,
ChIJC1BqBdNZn0cRgwlYxE3M89U,False,False,True,False,"{'freeParkingLot': True, 'freeStreetParking': True}","{'acceptsCreditCards': False, 'acceptsDebitCards': True, 'acceptsCashOnly': False, 'acceptsNfc': True}",True,True,True,True,False,False,True,True,True,True,True,False,True,True,"{'wheelchairAccessibleParking': True, 'wheelchairAccessibleEntrance': True, 'wheelchairAccessibleRestroom': True, 'wheelchairAccessibleSeating': True}",True,True,True,True,True
ChIJBQnU69BZn0cRTn7jAAvj998,,False,True,,{'freeStreetParking': True},"{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False, 'acceptsNfc': True}",True,True,True,True,True,True,True,True,True,True,True,True,True,,"{'wheelchairAccessibleParking': True, 'wheelchairAccessibleEntrance': True, 'wheelchairAccessibleSeating': True}",True,,True,False,False
ChIJ4aH1StFZn0cRxVz6INu4n_Y,,True,True,False,{'freeStreetParking': True},"{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False, 'acceptsNfc': False}",,True,True,True,False,False,False,True,,True,True,,True,True,"{'wheelchairAccessibleParking': False, 'wheelchairAccessibleEntrance': False, 'wheelchairAccessibleRestroom': False}",,True,True,,
ChIJRbsndtFZn0cR3PUxXaJlhTQ,,False,True,False,,,,,,,,False,,True,,,True,False,,True,,,,True,,False
ChIJgXr85jFZn0cRQ4RiIr1W9G0,,False,True,False,{'freeParkingLot': True},"{'acceptsDebitCards': True, 'acceptsCashOnly': False, 'acceptsNfc': True}",,,,,,False,,,,True,True,True,,True,,,,,False,False
ChIJP1v7UGhZn0cRSWM_jzIIXWg,,False,True,False,,,,,,,,False,,True,,,True,False,,,,,True,,,
ChIJY-V3fdNZn0cRxVPYaDvY5e4,,,True,False,{'freeParkingLot': True},,True,,,False,,,,,,True,True,,False,True,,,True,True,False,
ChIJ988MybVZn0cRtaitEb05XCg,,False,True,False,,,,,,,,,,,,,True,False,,True,,,True,,False,
ChIJMVb--G1Zn0cRAFMP9WNLkoc,True,False,True,False,{'freeParkingLot': True},,,,,,,,,True,,,,,,True,{'wheelchairAccessibleParking': True},,True,True,,
ChIJK5YqwyNYn0cRUNV-cAaxsF4,False,False,True,False,"{'freeParkingLot': True, 'freeStreetParking': True}","{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False, 'acceptsNfc': True}",True,True,True,True,False,False,,True,True,True,True,,True,True,"{'wheelchairAccessibleParking': True, 'wheelchairAccessibleEntrance': True, 'wheelchairAccessibleSeating': True}",,True,True,,
ChIJiTMCJSxZn0cRY_vNuNHzJlQ,,False,True,False,"{'freeParkingLot': True, 'freeStreetParking': True}",,True,True,True,True,,False,False,True,True,True,True,False,True,True,"{'wheelchairAccessibleParking': True, 'wheelchairAccessibleEntrance': True, 'wheelchairAccessibleSeating': True}",True,True,True,False,True
ChIJa3IRszJYn0cRLYK1rtyDCdg,,False,True,False,"{'freeParkingLot': True, 'freeStreetParking': True}","{'acceptsCreditCards': True, 'acceptsCashOnly': False}",True,True,True,True,False,False,True,True,True,True,True,False,True,True,"{'wheelchairAccessibleParking': True, 'wheelchairAccessibleEntrance': True, 'wheelchairAccessibleSeating': True}",True,True,True,False,True
ChIJBe023RhZn0cRm83KZoUssxc,,,,,,"{'acceptsCreditCards': True, 'acceptsCashOnly': False}",,,,,,,,,,,,,,,"{'wheelchairAccessibleParking': True, 'wheelchairAccessibleEntrance': True}",,True,,,
ChIJy-kiOpVZn0cRIkwF4yEN8MI,,,True,False,"{'freeParkingLot': True, 'freeStreetParking': True}","{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False, 'acceptsNfc': True}",True,True,True,True,False,False,,True,True,True,True,,True,True,"{'wheelchairAccessibleParking': True, 'wheelchairAccessibleEntrance': True, 'wheelchairAccessibleSeating': True}",,True,True,False,False
ChIJ74lHa81Zn0cRODeOtP90f3U,,,,,,"{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False, 'acceptsNfc': True}",,,,,,,,,,,,,,,"{'wheelchairAccessibleParking': True, 'wheelchairAccessibleEntrance': False}",True,True,,,
ChIJHwwFhB5Zn0cR-Jd_qTkUOhs,,False,True,False,,,,,,,,,,,,,,,,True,,,True,,False,
ChIJ34ynNs5Zn0cR3Phj6VE_j5c,,True,True,False,"{'freeParkingLot': True, 'freeStreetParking': True}","{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False}",True,,True,False,False,,,True,True,True,True,True,False,True,"{'wheelchairAccessibleParking': True, 'wheelchairAccessibleEntrance': True, 'wheelchairAccessibleRestroom': True, 'wheelchairAccessibleSeating': True}",False,True,True,,True
ChIJ2ckEzMhZn0cRzlGcYrGUlQk,,,True,,"{'freeParkingLot': True, 'freeStreetParking': True, 'paidStreetParking': False}","{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False, 'acceptsNfc': True}",True,,True,False,True,,,True,True,True,True,,False,True,"{'wheelchairAccessibleParking': True, 'wheelchairAccessibleEntrance': True, 'wheelchairAccessibleRestroom': True}",,True,True,,True
ChIJJce4D9NZn0cRr6mxSeYzlzw,,False,True,,,,,True,True,True,,False,,True,,True,,,True,,"{'wheelchairAccessibleParking': True, 'wheelchairAccessibleRestroom': True, 'wheelchairAccessibleSeating': True}",,True,True,,
ChIJpfbVlstZn0cRbK17lLWCKNw,,False,True,False,{'freeParkingLot': True},"{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False, 'acceptsNfc': True}",True,True,True,True,False,False,True,True,True,True,True,True,True,,"{'wheelchairAccessibleParking': True, 'wheelchairAccessibleEntrance': True, 'wheelchairAccessibleRestroom': True, 'wheelchairAccessibleSeating': True}",True,True,True,False,True
ChIJ-wiOFjBUn0cR1PIYgNNovXA,True,False,True,False,"{'freeParkingLot': True, 'freeStreetParking': True}","{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False, 'acceptsNfc': True}",True,True,True,True,False,False,True,True,True,True,True,True,True,True,"{'wheelchairAccessibleParking': True, 'wheelchairAccessibleEntrance': True, 'wheelchairAccessibleRestroom': True, 'wheelchairAccessibleSeating': True}",True,True,True,False,False
ChIJ72C5EDBUn0cRNsDIEVJ9-j0,,False,True,False,"{'freeParkingLot': True, 'freeStreetParking': True}","{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False, 'acceptsNfc': True}",True,True,True,True,,False,True,True,True,True,True,False,True,True,"{'wheelchairAccessibleParking': True, 'wheelchairAccessibleEntrance': True, 'wheelchairAccessibleSeating': True}",,True,True,,
ChIJIdYlFZJVn0cRZGjTji3znEQ,,,True,False,"{'freeParkingLot': True, 'paidParkingLot': False, 'freeStreetParking': True, 'paidGarageParking': False}",,,,,,,,,,,True,True,,,True,,True,True,,,
ChIJd4RHeXxVn0cR5CbDIup6ovk,,False,True,False,,,,,,,,,,,,,,,,True,,,True,True,False,
ChIJuQlOy5pWn0cRFsK8zTtnXJk,True,False,True,False,"{'freeParkingLot': True, 'freeStreetParking': True}","{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False, 'acceptsNfc': True}",True,False,True,True,True,False,,True,True,True,True,False,,True,"{'wheelchairAccessibleParking': True, 'wheelchairAccessibleEntrance': True, 'wheelchairAccessibleRestroom': True, 'wheelchairAccessibleSeating': True}",True,True,True,False,True
ChIJjYm0BpJVn0cRlb9cvJoEnEU,False,False,True,False,"{'freeParkingLot': True, 'freeStreetParking': True}","{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False, 'acceptsNfc': True}",True,True,True,True,False,False,True,True,True,True,True,True,True,True,"{'wheelchairAccessibleParking': True, 'wheelchairAccessibleEntrance': True, 'wheelchairAccessibleRestroom': True, 'wheelchairAccessibleSeating': True}",,,True,False,False
ChIJ2X13jK1Xn0cRO4r8Yq_ZDXI,,False,True,False,"{'freeParkingLot': True, 'freeStreetParking': True}","{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False, 'acceptsNfc': True}",False,True,True,True,False,False,True,True,True,True,True,True,True,True,"{'wheelchairAccessibleParking': True, 'wheelchairAccessibleEntrance': True, 'wheelchairAccessibleSeating': True}",,True,True,False,False
ChIJ4TwaAYFWn0cROudXdOXYy68,,False,True,False,"{'freeParkingLot': True, 'freeStreetParking': True}","{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False, 'acceptsNfc': True}",True,True,True,True,True,,True,True,True,True,False,,True,,"{'wheelchairAccessibleParking': True, 'wheelchairAccessibleSeating': True}",True,False,True,False,
ChIJ-6cQ1axXn0cRevLypCXIQMY,,,,,,,,,True,,,,,,,,,,,,"{'wheelchairAccessibleEntrance': True, 'wheelchairAccessibleRestroom': True}",,,,,
ChIJeyhN0YNWn0cRSx6xyv2cWW4,,False,True,False,"{'freeParkingLot': True, 'freeStreetParking': True}","{'acceptsDebitCards': True, 'acceptsCashOnly': False, 'acceptsNfc': True}",False,,,True,,,,True,True,True,True,False,True,,{'wheelchairAccessibleEntrance': False},,False,,True,
ChIJdy8d7UVXn0cRf7AFSd33FXU,,True,True,False,{'freeParkingLot': True},"{'acceptsCreditCards': True, 'acceptsDebitCards': False, 'acceptsCashOnly': False, 'acceptsNfc': True}",True,True,True,False,True,False,False,True,True,True,True,True,False,True,"{'wheelchairAccessibleEntrance': True, 'wheelchairAccessibleSeating': True}",,True,True,,
ChIJ7b-dcIFWn0cROCL7FOMdrXI,True,False,True,False,"{'freeParkingLot': True, 'paidParkingLot': False, 'freeStreetParking': True, 'paidStreetParking': False, 'valetParking': False, 'freeGarageParking': False, 'paidGarageParking': False}","{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False, 'acceptsNfc': True}",True,False,True,True,True,False,False,True,True,True,True,True,True,True,"{'wheelchairAccessibleParking': True, 'wheelchairAccessibleEntrance': True, 'wheelchairAccessibleRestroom': False, 'wheelchairAccessibleSeating': True}",,True,True,False,False
ChIJsXE0aIJWn0cR_32_kDYsN74,True,False,True,False,,,,,,,,,,True,,,True,False,,True,,,,True,,
ChIJu-hrMSpUn0cRQYl9HNoF34k,,False,True,False,"{'freeParkingLot': True, 'freeStreetParking': True}","{'acceptsDebitCards': True, 'acceptsCashOnly': False, 'acceptsNfc': True}",True,False,False,False,,False,False,,False,,True,,False,True,{'wheelchairAccessibleEntrance': True},,,True,False,False
ChIJ47z7U3pXn0cRPlv7LuuELZA,,False,True,False,,,,True,True,True,,False,,True,True,True,True,,True,True,"{'wheelchairAccessibleParking': True, 'wheelchairAccessibleSeating': True}",True,True,True,,
ChIJ8UvxyZ5Xn0cR4fkMaWqWCp8,,True,True,False,,{'acceptsCashOnly': True},False,,,True,,,,,,True,True,True,True,True,"{'wheelchairAccessibleParking': False, 'wheelchairAccessibleEntrance': False}",,False,,,
ChIJNWvgkjdXn0cR12UBQWcJsDQ,True,False,True,,"{'freeParkingLot': True, 'freeGarageParking': False}",{'acceptsCashOnly': True},True,,True,False,,,,True,,True,True,,False,True,"{'wheelchairAccessibleParking': True, 'wheelchairAccessibleEntrance': True, 'wheelchairAccessibleRestroom': True, 'wheelchairAccessibleSeating': True}",True,True,True,,
ChIJ84dsAopWn0cRWCVfUj00Vs8,,True,,,,{'acceptsDebitCards': True},,,,,,,,,,,,,,True,{'wheelchairAccessibleEntrance': False},,,,,
ChIJgVqMq2RXn0cRPFzR0eRRXeo,True,True,True,,"{'freeParkingLot': True, 'freeStreetParking': True}",{'acceptsCashOnly': True},True,,True,False,,,,True,True,True,True,True,False,True,{'wheelchairAccessibleEntrance': True},,True,True,,True
ChIJCXLpRFhWn0cRSYnwqOX1lUg,,False,True,False,,"{'acceptsCreditCards': True, 'acceptsCashOnly': False}",True,True,True,True,False,False,False,True,True,True,True,,True,True,{'wheelchairAccessibleParking': False},True,,True,False,False
ChIJqcmhvVdWn0cRNRgqNNETT3w,True,False,True,False,"{'freeParkingLot': True, 'freeStreetParking': True}","{'acceptsDebitCards': True, 'acceptsCashOnly': False, 'acceptsNfc': True}",True,True,True,True,False,False,False,True,True,True,True,False,True,True,"{'wheelchairAccessibleParking': False, 'wheelchairAccessibleEntrance': False, 'wheelchairAccessibleSeating': False}",True,True,True,False,False
ChIJWSowpghXn0cRoiFINqbwAig,,False,True,False,{'freeStreetParking': True},,True,True,True,False,False,False,,True,True,True,True,True,False,True,"{'wheelchairAccessibleParking': False, 'wheelchairAccessibleEntrance': False}",,True,True,,False
ChIJ8wptJjpXn0cREFxsl3KzapM,False,True,True,False,{'freeParkingLot': True},"{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False, 'acceptsNfc': True}",True,False,False,True,,False,,False,False,True,True,False,,True,"{'wheelchairAccessibleParking': False, 'wheelchairAccessibleEntrance': False, 'wheelchairAccessibleRestroom': False, 'wheelchairAccessibleSeating': False}",,False,True,False,False
ChIJY1QhooVXn0cRoxovU4jeo9I,True,True,True,False,"{'freeParkingLot': True, 'freeStreetParking': True}","{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False, 'acceptsNfc': True}",True,True,True,True,,False,,True,True,True,True,True,True,True,{'wheelchairAccessibleEntrance': False},True,True,True,False,True
ChIJ3UVsb_pWn0cRHaVQUxXXoSU,,,True,,,{'acceptsCashOnly': True},True,,True,True,,,,True,,True,True,,,True,,,,,,
ChIJbY8gar1Xn0cRq8cCSFQxluU,True,True,True,False,,"{'acceptsDebitCards': True, 'acceptsCashOnly': False, 'acceptsNfc': True}",,,,,,False,,,,True,True,,,True,,,,,,
ChIJ2YNhsftWn0cR8hViSVYI-Ws,,True,True,False,,"{'acceptsCreditCards': True, 'acceptsCashOnly': False, 'acceptsNfc': True}",,True,True,True,False,False,False,True,True,True,True,True,True,True,"{'wheelchairAccessibleParking': False, 'wheelchairAccessibleEntrance': False}",,True,True,False,False
ChIJZQhpKGJXn0cRgM5wZpli0KI,,False,True,,,"{'acceptsCreditCards': False, 'acceptsDebitCards': False, 'acceptsCashOnly': False, 'acceptsNfc': True}",,,True,,True,,,True,,,,,,True,"{'wheelchairAccessibleRestroom': True, 'wheelchairAccessibleSeating': True}",,,,,
ChIJZ5MBSgBXn0cRTzdNhxWQQvY,False,False,True,False,,,,,True,,,,,True,True,,,,,True,,,,True,,
ChIJPw4iKBxXn0cRfa9PpVZFQM8,True,True,True,False,,,,,,,,,,True,True,True,,,,True,,,True,,,
ChIJY9Bc7_tWn0cRniPeM5Y7gs4,,False,True,False,,,True,False,True,True,,False,,,,True,True,,False,True,"{'wheelchairAccessibleParking': False, 'wheelchairAccessibleEntrance': False, 'wheelchairAccessibleRestroom': False, 'wheelchairAccessibleSeating': False}",,True,True,False,False
ChIJJ7ib07FXn0cRNZIgRfdfs-Y,False,False,True,False,,"{'acceptsDebitCards': True, 'acceptsCashOnly': False, 'acceptsNfc': True}",True,,,,,,,True,,True,True,,,True,,,True,,,
ChIJ48_jVPZXn0cRsLhTdi6Pv7Q,True,True,True,False,,,,True,True,,,,,True,,True,,,,True,,,True,,,
ChIJWYrKa_lWn0cRgnQ1rzFTCvY,True,,True,False,,"{'acceptsDebitCards': True, 'acceptsCashOnly': False, 'acceptsNfc': True}",False,True,True,,,False,,True,True,True,True,,,True,"{'wheelchairAccessibleParking': True, 'wheelchairAccessibleEntrance': True, 'wheelchairAccessibleSeating': True}",,True,True,False,False
ChIJz5NOIjhXn0cREb_I7ub4SP8,True,True,True,False,{'freeStreetParking': True},"{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False, 'acceptsNfc': True}",True,True,True,True,False,False,True,True,True,True,True,True,True,True,"{'wheelchairAccessibleEntrance': True, 'wheelchairAccessibleRestroom': True, 'wheelchairAccessibleSeating': True}",,True,True,False,False
ChIJc5XFpVVWn0cRQjTQJaF0jDw,,,,,{'freeParkingLot': True},,,,,,,,,,,,,,,,,,,,,
ChIJ15irSf9Wn0cRct6WVr1rG0s,,,True,False,{'freeStreetParking': True},"{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False, 'acceptsNfc': True}",True,True,True,True,False,False,True,True,True,True,,True,True,True,"{'wheelchairAccessibleParking': False, 'wheelchairAccessibleSeating': True}",,True,True,False,False
ChIJYUhVZXhXn0cRckIV51wWmoA,,True,True,False,,"{'acceptsDebitCards': True, 'acceptsCashOnly': False, 'acceptsNfc': True}",,,True,True,,,,,True,True,True,,,True,,,,True,False,
ChIJJ461AEdXn0cRRojkkhaog34,True,,True,False,,"{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False, 'acceptsNfc': True}",True,True,True,True,,,True,True,True,True,True,True,True,True,,,,,False,
ChIJPbo8G4hXn0cRkSKvagA4WMM,,False,True,,,,,True,True,True,,,True,,,,,,True,,,,,True,,
ChIJqQjxgf9Wn0cRNY9KhrimYpM,False,True,True,False,"{'freeParkingLot': True, 'freeStreetParking': True}","{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': True, 'acceptsNfc': True}",,True,True,True,False,False,,True,True,True,True,,True,True,"{'wheelchairAccessibleEntrance': False, 'wheelchairAccessibleRestroom': False, 'wheelchairAccessibleSeating': False}",True,True,True,False,
ChIJ5auar6tXn0cRhXiTM51FRyU,False,True,True,False,{'freeStreetParking': True},"{'acceptsDebitCards': True, 'acceptsCashOnly': False, 'acceptsNfc': True}",True,True,True,True,,False,,,True,True,True,True,,True,,,True,True,False,False
ChIJgb9zEFZWn0cRsnDUeYV0aJ8,False,False,True,False,,"{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False, 'acceptsNfc': True}",True,True,True,True,,False,,True,True,True,,,True,True,{'wheelchairAccessibleSeating': True},,False,,False,False
ChIJhYmGJQBXn0cRU2hiVmbNEsg,,True,True,False,{'freeStreetParking': True},"{'acceptsDebitCards': True, 'acceptsCashOnly': False, 'acceptsNfc': False}",True,False,True,True,False,False,False,,False,True,True,True,False,True,"{'wheelchairAccessibleParking': False, 'wheelchairAccessibleEntrance': False, 'wheelchairAccessibleRestroom': False, 'wheelchairAccessibleSeating': False}",True,True,True,False,False
ChIJ-96-t1VWn0cR0yW73XwWxyY,,True,True,False,,"{'acceptsDebitCards': True, 'acceptsCashOnly': False, 'acceptsNfc': True}",True,True,True,True,,False,,True,True,True,True,False,True,True,{'wheelchairAccessibleParking': False},,True,True,False,False
ChIJ1Woe-VRWn0cR3pORL4jhLCk,,,True,False,"{'freeParkingLot': True, 'paidParkingLot': True, 'paidStreetParking': True}","{'acceptsDebitCards': True, 'acceptsCashOnly': False, 'acceptsNfc': True}",True,True,True,True,False,False,False,True,True,True,True,True,False,True,"{'wheelchairAccessibleParking': False, 'wheelchairAccessibleEntrance': False, 'wheelchairAccessibleRestroom': False, 'wheelchairAccessibleSeating': True}",,True,True,False,False
ChIJm_An5FVWn0cRLEELvUoXwJo,,False,True,False,,"{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False, 'acceptsNfc': True}",False,True,True,True,,False,,True,True,True,True,,True,False,"{'wheelchairAccessibleParking': False, 'wheelchairAccessibleEntrance': False}",,False,True,False,False
ChIJwco12FRWn0cRlKigGuzLS4I,True,True,True,False,,"{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False, 'acceptsNfc': True}",True,True,True,True,False,False,False,True,True,True,True,True,True,True,"{'wheelchairAccessibleParking': False, 'wheelchairAccessibleEntrance': False, 'wheelchairAccessibleSeating': True}",,True,True,False,True
ChIJmc3EcLJXn0cRWLmpVKvJQ74,,,True,False,"{'paidParkingLot': True, 'paidGarageParking': True}","{'acceptsCreditCards': True, 'acceptsCashOnly': False}",True,True,True,True,,,,True,True,True,True,True,True,True,{'wheelchairAccessibleParking': False},,,True,False,False
ChIJt8g2WqhXn0cRnzkOwx-crVU,,False,True,False,{'paidParkingLot': True},"{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False, 'acceptsNfc': True}",True,True,True,True,False,False,True,True,True,True,True,True,True,True,"{'wheelchairAccessibleParking': False, 'wheelchairAccessibleEntrance': True, 'wheelchairAccessibleSeating': True}",,True,True,False,True
ChIJxR2S46hXn0cRFn4kRfeiwFE,,False,True,False,"{'paidParkingLot': True, 'paidStreetParking': True, 'paidGarageParking': True}","{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False, 'acceptsNfc': True}",True,True,True,True,False,,True,True,True,True,True,False,True,True,"{'wheelchairAccessibleParking': False, 'wheelchairAccessibleEntrance': True, 'wheelchairAccessibleRestroom': False, 'wheelchairAccessibleSeating': True}",,False,True,False,False
ChIJadsgk6lXn0cRw59GFwxaOLs,,,True,False,,{'acceptsCashOnly': False},,True,True,True,True,,,True,True,True,True,,True,True,{'wheelchairAccessibleSeating': True},,True,True,,
ChIJXUwZwodXn0cRWp81_lVFAWw,True,False,True,,,,,True,True,True,True,True,,True,True,True,True,,True,True,,,True,True,,
ChIJL6rjt6lXn0cR0KcMQTE5LjI,,False,True,False,,"{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False, 'acceptsNfc': True}",True,True,True,True,False,False,,True,True,True,True,,True,,{'wheelchairAccessibleSeating': True},,False,True,False,False
ChIJmeOVXqhXn0cRPxj-9tjR29k,True,False,True,False,"{'paidParkingLot': True, 'freeStreetParking': True, 'paidStreetParking': True, 'paidGarageParking': True}","{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False, 'acceptsNfc': True}",True,True,True,True,False,False,True,True,True,True,True,True,True,True,"{'wheelchairAccessibleParking': False, 'wheelchairAccessibleEntrance': True, 'wheelchairAccessibleSeating': True}",True,False,True,False,False
ChIJ49R7UtRXn0cRUn64J0eKZEY,False,True,True,True,"{'paidParkingLot': True, 'freeStreetParking': True, 'paidGarageParking': True}","{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False, 'acceptsNfc': True}",True,True,True,False,True,True,False,True,True,True,True,True,False,True,"{'wheelchairAccessibleParking': False, 'wheelchairAccessibleEntrance': True, 'wheelchairAccessibleRestroom': False, 'wheelchairAccessibleSeating': True}",False,True,True,False,True
ChIJp6Wv4atXn0cRv31SYt_Le_g,,True,True,False,,"{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False, 'acceptsNfc': True}",True,True,True,True,False,False,True,True,True,True,True,True,True,True,"{'wheelchairAccessibleEntrance': True, 'wheelchairAccessibleSeating': True}",,False,True,False,False
ChIJ4YPMVKhXn0cRVUpBkLckhXA,,,True,False,,,,True,True,True,,False,,True,True,True,,True,True,True,,,,True,,False
ChIJibkrXbxXn0cRznE1GkLyysE,True,True,True,False,"{'paidParkingLot': True, 'paidStreetParking': True, 'paidGarageParking': True}","{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False, 'acceptsNfc': True}",,True,True,True,,True,True,True,True,True,True,True,True,True,"{'wheelchairAccessibleEntrance': True, 'wheelchairAccessibleSeating': True}",,,True,False,False
ChIJ32fHNqhXn0cRlfp-4TSB_XM,,True,True,False,"{'paidParkingLot': True, 'paidStreetParking': True, 'paidGarageParking': True}","{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False, 'acceptsNfc': True}",True,True,True,True,False,False,True,True,True,True,True,True,True,True,"{'wheelchairAccessibleParking': False, 'wheelchairAccessibleEntrance': True, 'wheelchairAccessibleRestroom': False, 'wheelchairAccessibleSeating': True}",,,True,False,False
ChIJCbPaUwdXn0cRNi0SFjt_LRA,,False,True,False,,"{'acceptsCreditCards': True, 'acceptsCashOnly': False}",,True,True,True,,,,True,True,True,True,,True,True,"{'wheelchairAccessibleParking': True, 'wheelchairAccessibleEntrance': True, 'wheelchairAccessibleRestroom': True, 'wheelchairAccessibleSeating': True}",,True,True,False,
ChIJwd9wHqhXn0cRzdwRVUijhfU,,,True,False,{'paidParkingLot': True},"{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False, 'acceptsNfc': True}",False,True,True,True,False,False,True,True,True,True,True,,True,True,"{'wheelchairAccessibleEntrance': True, 'wheelchairAccessibleSeating': True}",,True,True,False,False
ChIJk3cZgQBXn0cR0EnFYUU7YMk,True,False,True,False,"{'paidParkingLot': True, 'paidStreetParking': True}","{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False}",True,True,True,True,True,True,,True,True,True,True,True,,True,"{'wheelchairAccessibleParking': True, 'wheelchairAccessibleEntrance': True, 'wheelchairAccessibleSeating': True}",,True,True,False,True
ChIJ8wEjualXn0cRERreyX4AAVI,,False,True,False,"{'paidParkingLot': True, 'paidGarageParking': True}","{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False, 'acceptsNfc': True}",False,True,True,True,False,False,True,True,True,True,True,,True,,"{'wheelchairAccessibleParking': False, 'wheelchairAccessibleEntrance': True, 'wheelchairAccessibleSeating': True}",,False,True,False,False
