id,attributions,primaryTypeDisplayName,containingPlaces,internationalPhoneNumber,placesWebsiteUri,editorialSummary,regularOpeningHours,utcOffsetMinutes,priceLevel,priceRange,rating,userRatingCount
ChIJ21ldIJXwmUcRqVJwdqcHroA,,"{'text': 'Bakery', 'languageCode': 'en'}",,+49 7072 920339,http://www.meisterbaecker-schmid.de/,,"{'openNow': True, 'periods': [{'open': {'day': 0, 'hour': 7, 'minute': 45}, 'close': {'day': 0, 'hour': 18, 'minute': 0}}, {'open': {'day': 1, 'hour': 5, 'minute': 30}, 'close': {'day': 1, 'hour': 18, 'minute': 30}}, {'open': {'day': 2, 'hour': 5, 'minute': 30}, 'close': {'day': 2, 'hour': 18, 'minute': 30}}, {'open': {'day': 3, 'hour': 5, 'minute': 30}, 'close': {'day': 3, 'hour': 18, 'minute': 30}}, {'open': {'day': 4, 'hour': 5, 'minute': 30}, 'close': {'day': 4, 'hour': 18, 'minute': 30}}, {'open': {'day': 5, 'hour': 5, 'minute': 30}, 'close': {'day': 5, 'hour': 18, 'minute': 30}}, {'open': {'day': 6, 'hour': 5, 'minute': 30}, 'close': {'day': 6, 'hour': 18, 'minute': 30}}], 'weekdayDescriptions': ['Monday: 5:30\u202fAM\u2009–\u20096:30\u202fPM', 'Tuesday: 5:30\u202fAM\u2009–\u20096:30\u202fPM', 'Wednesday: 5:30\u202fAM\u2009–\u20096:30\u202fPM', 'Thursday: 5:30\u202fAM\u2009–\u20096:30\u202fPM', 'Friday: 5:30\u202fAM\u2009–\u20096:30\u202fPM', 'Saturday: 5:30\u202fAM\u2009–\u20096:30\u202fPM', 'Sunday: 7:45\u202fAM\u2009–\u20096:00\u202fPM'], 'nextCloseTime': '2024-12-18T17:30:00Z'}",60,PRICE_LEVEL_MODERATE,"{'startPrice': {'currencyCode': 'EUR', 'units': '1'}, 'endPrice': {'currencyCode': 'EUR', 'units': '10'}}",4.4,870.0
ChIJy9BCYNr9mUcRKQBU3lnANgo,,"{'text': 'Cafe', 'languageCode': 'en'}","[{'name': 'places/ChIJ27GdbYv9mUcRmGR6Smg3qpI', 'id': 'ChIJ27GdbYv9mUcRmGR6Smg3qpI'}]",+49 172 4502674,,,"{'openNow': True, 'periods': [{'open': {'day': 0, 'hour': 9, 'minute': 0}, 'close': {'day': 0, 'hour': 17, 'minute': 0}}, {'open': {'day': 1, 'hour': 9, 'minute': 0}, 'close': {'day': 1, 'hour': 17, 'minute': 0}}, {'open': {'day': 2, 'hour': 9, 'minute': 0}, 'close': {'day': 2, 'hour': 17, 'minute': 0}}, {'open': {'day': 3, 'hour': 9, 'minute': 0}, 'close': {'day': 3, 'hour': 17, 'minute': 0}}, {'open': {'day': 4, 'hour': 9, 'minute': 0}, 'close': {'day': 4, 'hour': 17, 'minute': 0}}, {'open': {'day': 5, 'hour': 9, 'minute': 0}, 'close': {'day': 5, 'hour': 17, 'minute': 0}}, {'open': {'day': 6, 'hour': 9, 'minute': 0}, 'close': {'day': 6, 'hour': 17, 'minute': 0}}], 'weekdayDescriptions': ['Monday: 9:00\u202fAM\u2009–\u20095:00\u202fPM', 'Tuesday: 9:00\u202fAM\u2009–\u20095:00\u202fPM', 'Wednesday: 9:00\u202fAM\u2009–\u20095:00\u202fPM', 'Thursday: 9:00\u202fAM\u2009–\u20095:00\u202fPM', 'Friday: 9:00\u202fAM\u2009–\u20095:00\u202fPM', 'Saturday: 9:00\u202fAM\u2009–\u20095:00\u202fPM', 'Sunday: 9:00\u202fAM\u2009–\u20095:00\u202fPM'], 'nextCloseTime': '2024-12-18T16:00:00Z'}",60,PRICE_LEVEL_INEXPENSIVE,"{'startPrice': {'currencyCode': 'EUR', 'units': '10'}, 'endPrice': {'currencyCode': 'EUR', 'units': '20'}}",4.6,31.0
ChIJeSaF9XD8mUcRDm3he7lkuMA,,"{'text': 'Restaurant', 'languageCode': 'en'}",,+49 7472 9177848,http://www.sportgaststättekiebingen.com/,,"{'openNow': False, 'periods': [{'open': {'day': 0, 'hour': 10, 'minute': 0}, 'close': {'day': 0, 'hour': 22, 'minute': 0}}, {'open': {'day': 2, 'hour': 17, 'minute': 0}, 'close': {'day': 2, 'hour': 23, 'minute': 0}}, {'open': {'day': 3, 'hour': 17, 'minute': 0}, 'close': {'day': 3, 'hour': 23, 'minute': 0}}, {'open': {'day': 4, 'hour': 17, 'minute': 0}, 'close': {'day': 4, 'hour': 23, 'minute': 0}}, {'open': {'day': 5, 'hour': 17, 'minute': 0}, 'close': {'day': 6, 'hour': 0, 'minute': 0}}, {'open': {'day': 6, 'hour': 17, 'minute': 0}, 'close': {'day': 0, 'hour': 0, 'minute': 0}}], 'weekdayDescriptions': ['Monday: Closed', 'Tuesday: 5:00\u2009–\u200911:00\u202fPM', 'Wednesday: 5:00\u2009–\u200911:00\u202fPM', 'Thursday: 5:00\u2009–\u200911:00\u202fPM', 'Friday: 5:00\u202fPM\u2009–\u200912:00\u202fAM', 'Saturday: 5:00\u202fPM\u2009–\u200912:00\u202fAM', 'Sunday: 10:00\u202fAM\u2009–\u200910:00\u202fPM'], 'nextOpenTime': '2024-12-18T16:00:00Z'}",60,PRICE_LEVEL_MODERATE,"{'startPrice': {'currencyCode': 'EUR', 'units': '20'}, 'endPrice': {'currencyCode': 'EUR', 'units': '30'}}",4.6,114.0
ChIJk0bQgJr7mUcR-CKFCw2h2KY,,"{'text': 'Restaurant', 'languageCode': 'en'}",,+49 7472 7167,http://www.sportheim-buehl.de/,,"{'openNow': False, 'periods': [{'open': {'day': 0, 'hour': 10, 'minute': 0}, 'close': {'day': 0, 'hour': 23, 'minute': 0}}, {'open': {'day': 2, 'hour': 16, 'minute': 0}, 'close': {'day': 3, 'hour': 0, 'minute': 0}}, {'open': {'day': 3, 'hour': 16, 'minute': 0}, 'close': {'day': 4, 'hour': 0, 'minute': 0}}, {'open': {'day': 4, 'hour': 16, 'minute': 0}, 'close': {'day': 5, 'hour': 0, 'minute': 0}}, {'open': {'day': 5, 'hour': 16, 'minute': 0}, 'close': {'day': 6, 'hour': 0, 'minute': 0}}, {'open': {'day': 6, 'hour': 11, 'minute': 0}, 'close': {'day': 0, 'hour': 0, 'minute': 0}}], 'weekdayDescriptions': ['Monday: Closed', 'Tuesday: 4:00\u202fPM\u2009–\u200912:00\u202fAM', 'Wednesday: 4:00\u202fPM\u2009–\u200912:00\u202fAM', 'Thursday: 4:00\u202fPM\u2009–\u200912:00\u202fAM', 'Friday: 4:00\u202fPM\u2009–\u200912:00\u202fAM', 'Saturday: 11:00\u202fAM\u2009–\u200912:00\u202fAM', 'Sunday: 10:00\u202fAM\u2009–\u200911:00\u202fPM'], 'nextOpenTime': '2024-12-18T15:00:00Z'}",60,PRICE_LEVEL_MODERATE,"{'startPrice': {'currencyCode': 'EUR', 'units': '10'}, 'endPrice': {'currencyCode': 'EUR', 'units': '20'}}",4.4,144.0
ChIJN7o495b7mUcRgQbaxkTIkXo,,"{'text': 'Greek restaurant', 'languageCode': 'en'}",,+49 7472 9827955,https://www.schuetzenhaus-buehl.net/,,"{'openNow': False, 'periods': [{'open': {'day': 0, 'hour': 12, 'minute': 0}, 'close': {'day': 0, 'hour': 22, 'minute': 0}}, {'open': {'day': 1, 'hour': 16, 'minute': 0}, 'close': {'day': 1, 'hour': 23, 'minute': 0}}, {'open': {'day': 2, 'hour': 16, 'minute': 0}, 'close': {'day': 2, 'hour': 23, 'minute': 0}}, {'open': {'day': 4, 'hour': 16, 'minute': 0}, 'close': {'day': 4, 'hour': 23, 'minute': 0}}, {'open': {'day': 5, 'hour': 12, 'minute': 0}, 'close': {'day': 5, 'hour': 23, 'minute': 0}}, {'open': {'day': 6, 'hour': 12, 'minute': 0}, 'close': {'day': 6, 'hour': 23, 'minute': 0}}], 'weekdayDescriptions': ['Monday: 4:00\u2009–\u200911:00\u202fPM', 'Tuesday: 4:00\u2009–\u200911:00\u202fPM', 'Wednesday: Closed', 'Thursday: 4:00\u2009–\u200911:00\u202fPM', 'Friday: 12:00\u2009–\u200911:00\u202fPM', 'Saturday: 12:00\u2009–\u200911:00\u202fPM', 'Sunday: 12:00\u2009–\u200910:00\u202fPM'], 'nextOpenTime': '2024-12-19T15:00:00Z'}",60,PRICE_LEVEL_MODERATE,"{'startPrice': {'currencyCode': 'EUR', 'units': '20'}, 'endPrice': {'currencyCode': 'EUR', 'units': '30'}}",4.7,597.0
ChIJBctfifbwmUcRrXoViGlewME,,"{'text': 'Italian restaurant', 'languageCode': 'en'}",,+49 7071 9931995,http://lacorte-tsvmaehringen.de/,,"{'openNow': False, 'periods': [{'open': {'day': 0, 'hour': 11, 'minute': 30}, 'close': {'day': 0, 'hour': 21, 'minute': 0}}, {'open': {'day': 1, 'hour': 17, 'minute': 0}, 'close': {'day': 1, 'hour': 22, 'minute': 30}}, {'open': {'day': 2, 'hour': 17, 'minute': 0}, 'close': {'day': 2, 'hour': 22, 'minute': 30}}, {'open': {'day': 4, 'hour': 17, 'minute': 0}, 'close': {'day': 4, 'hour': 22, 'minute': 30}}, {'open': {'day': 5, 'hour': 17, 'minute': 0}, 'close': {'day': 5, 'hour': 23, 'minute': 0}}, {'open': {'day': 6, 'hour': 17, 'minute': 0}, 'close': {'day': 6, 'hour': 23, 'minute': 0}}], 'weekdayDescriptions': ['Monday: 5:00\u2009–\u200910:30\u202fPM', 'Tuesday: 5:00\u2009–\u200910:30\u202fPM', 'Wednesday: Closed', 'Thursday: 5:00\u2009–\u200910:30\u202fPM', 'Friday: 5:00\u2009–\u200911:00\u202fPM', 'Saturday: 5:00\u2009–\u200911:00\u202fPM', 'Sunday: 11:30\u202fAM\u2009–\u20099:00\u202fPM'], 'nextOpenTime': '2024-12-19T16:00:00Z'}",60,PRICE_LEVEL_MODERATE,"{'startPrice': {'currencyCode': 'EUR', 'units': '10'}, 'endPrice': {'currencyCode': 'EUR', 'units': '20'}}",4.4,158.0
ChIJU3_pY4T7mUcREub8_JVTsJc,,"{'text': 'Restaurant', 'languageCode': 'en'}",,+49 7472 9848028,https://www.gasthof-gräbele.com/,,"{'openNow': False, 'periods': [{'open': {'day': 0, 'hour': 12, 'minute': 0}, 'close': {'day': 0, 'hour': 14, 'minute': 0}}, {'open': {'day': 0, 'hour': 17, 'minute': 30}, 'close': {'day': 0, 'hour': 20, 'minute': 30}}, {'open': {'day': 1, 'hour': 17, 'minute': 30}, 'close': {'day': 1, 'hour': 20, 'minute': 30}}, {'open': {'day': 2, 'hour': 17, 'minute': 30}, 'close': {'day': 2, 'hour': 20, 'minute': 30}}, {'open': {'day': 3, 'hour': 17, 'minute': 30}, 'close': {'day': 3, 'hour': 20, 'minute': 30}}, {'open': {'day': 5, 'hour': 17, 'minute': 30}, 'close': {'day': 5, 'hour': 20, 'minute': 30}}, {'open': {'day': 6, 'hour': 17, 'minute': 30}, 'close': {'day': 6, 'hour': 20, 'minute': 30}}], 'weekdayDescriptions': ['Monday: 5:30\u2009–\u20098:30\u202fPM', 'Tuesday: 5:30\u2009–\u20098:30\u202fPM', 'Wednesday: 5:30\u2009–\u20098:30\u202fPM', 'Thursday: Closed', 'Friday: 5:30\u2009–\u20098:30\u202fPM', 'Saturday: 5:30\u2009–\u20098:30\u202fPM', 'Sunday: 12:00\u2009–\u20092:00\u202fPM, 5:30\u2009–\u20098:30\u202fPM'], 'nextOpenTime': '2024-12-18T16:30:00Z'}",60,PRICE_LEVEL_MODERATE,,4.3,223.0
ChIJIbTkHI37mUcRoDRmzFClAN4,,"{'text': 'Restaurant', 'languageCode': 'en'}",,+49 7472 9842009,https://donerrizza.de/,,"{'openNow': True, 'periods': [{'open': {'day': 0, 'hour': 12, 'minute': 0}, 'close': {'day': 0, 'hour': 21, 'minute': 0}}, {'open': {'day': 2, 'hour': 11, 'minute': 0}, 'close': {'day': 2, 'hour': 21, 'minute': 0}}, {'open': {'day': 3, 'hour': 11, 'minute': 0}, 'close': {'day': 3, 'hour': 21, 'minute': 0}}, {'open': {'day': 4, 'hour': 11, 'minute': 0}, 'close': {'day': 4, 'hour': 21, 'minute': 0}}, {'open': {'day': 5, 'hour': 11, 'minute': 0}, 'close': {'day': 5, 'hour': 22, 'minute': 0}}, {'open': {'day': 6, 'hour': 11, 'minute': 0}, 'close': {'day': 6, 'hour': 22, 'minute': 0}}], 'weekdayDescriptions': ['Monday: Closed', 'Tuesday: 11:00\u202fAM\u2009–\u20099:00\u202fPM', 'Wednesday: 11:00\u202fAM\u2009–\u20099:00\u202fPM', 'Thursday: 11:00\u202fAM\u2009–\u20099:00\u202fPM', 'Friday: 11:00\u202fAM\u2009–\u200910:00\u202fPM', 'Saturday: 11:00\u202fAM\u2009–\u200910:00\u202fPM', 'Sunday: 12:00\u2009–\u20099:00\u202fPM'], 'nextCloseTime': '2024-12-18T20:00:00Z'}",60,,"{'startPrice': {'currencyCode': 'EUR', 'units': '1'}, 'endPrice': {'currencyCode': 'EUR', 'units': '10'}}",4.8,140.0
ChIJG3kcYNz7mUcR5ZdgCEXB3-I,,"{'text': 'Bakery', 'languageCode': 'en'}","[{'name': 'places/ChIJPXPldG77mUcR9Pe7tS2YyDc', 'id': 'ChIJPXPldG77mUcR9Pe7tS2YyDc'}]",+49 176 84808461,http://www.on-boerek-bakery.de/,,"{'openNow': False, 'periods': [{'open': {'day': 0, 'hour': 8, 'minute': 0}, 'close': {'day': 0, 'hour': 13, 'minute': 0}}, {'open': {'day': 1, 'hour': 7, 'minute': 0}, 'close': {'day': 1, 'hour': 14, 'minute': 0}}, {'open': {'day': 2, 'hour': 7, 'minute': 0}, 'close': {'day': 2, 'hour': 14, 'minute': 0}}, {'open': {'day': 4, 'hour': 7, 'minute': 0}, 'close': {'day': 4, 'hour': 14, 'minute': 0}}, {'open': {'day': 5, 'hour': 7, 'minute': 0}, 'close': {'day': 5, 'hour': 14, 'minute': 0}}, {'open': {'day': 6, 'hour': 8, 'minute': 0}, 'close': {'day': 6, 'hour': 13, 'minute': 0}}], 'weekdayDescriptions': ['Monday: 7:00\u202fAM\u2009–\u20092:00\u202fPM', 'Tuesday: 7:00\u202fAM\u2009–\u20092:00\u202fPM', 'Wednesday: Closed', 'Thursday: 7:00\u202fAM\u2009–\u20092:00\u202fPM', 'Friday: 7:00\u202fAM\u2009–\u20092:00\u202fPM', 'Saturday: 8:00\u202fAM\u2009–\u20091:00\u202fPM', 'Sunday: 8:00\u202fAM\u2009–\u20091:00\u202fPM'], 'nextOpenTime': '2024-12-19T06:00:00Z'}",60,,"{'startPrice': {'currencyCode': 'EUR', 'units': '10'}, 'endPrice': {'currencyCode': 'EUR', 'units': '20'}}",4.9,96.0
ChIJ9e2hy3X7mUcRAJJ8PtNdcAQ,,"{'text': 'Takeout restaurant', 'languageCode': 'en'}",,+49 1578 4039250,https://www.facebook.com/EddysImbis/?locale=de_DE,,"{'openNow': True, 'periods': [{'open': {'day': 1, 'hour': 10, 'minute': 30}, 'close': {'day': 1, 'hour': 16, 'minute': 0}}, {'open': {'day': 2, 'hour': 10, 'minute': 30}, 'close': {'day': 2, 'hour': 16, 'minute': 0}}, {'open': {'day': 3, 'hour': 10, 'minute': 30}, 'close': {'day': 3, 'hour': 16, 'minute': 0}}, {'open': {'day': 4, 'hour': 10, 'minute': 30}, 'close': {'day': 4, 'hour': 16, 'minute': 0}}, {'open': {'day': 5, 'hour': 10, 'minute': 30}, 'close': {'day': 5, 'hour': 16, 'minute': 0}}], 'weekdayDescriptions': ['Monday: 10:30\u202fAM\u2009–\u20094:00\u202fPM', 'Tuesday: 10:30\u202fAM\u2009–\u20094:00\u202fPM', 'Wednesday: 10:30\u202fAM\u2009–\u20094:00\u202fPM', 'Thursday: 10:30\u202fAM\u2009–\u20094:00\u202fPM', 'Friday: 10:30\u202fAM\u2009–\u20094:00\u202fPM', 'Saturday: Closed', 'Sunday: Closed'], 'nextCloseTime': '2024-12-18T15:00:00Z'}",60,PRICE_LEVEL_INEXPENSIVE,"{'startPrice': {'currencyCode': 'EUR', 'units': '1'}, 'endPrice': {'currencyCode': 'EUR', 'units': '10'}}",4.8,99.0
ChIJhxRbsgv7mUcRMjO-1R7lUtk,,"{'text': 'Restaurant', 'languageCode': 'en'}",,+49 7071 72443,https://www.hirsch-kilchberg.com/,,"{'openNow': False, 'periods': [{'open': {'day': 2, 'hour': 17, 'minute': 0}, 'close': {'day': 2, 'hour': 22, 'minute': 0}}, {'open': {'day': 3, 'hour': 17, 'minute': 0}, 'close': {'day': 3, 'hour': 22, 'minute': 0}}, {'open': {'day': 4, 'hour': 11, 'minute': 30}, 'close': {'day': 4, 'hour': 15, 'minute': 0}}, {'open': {'day': 5, 'hour': 11, 'minute': 30}, 'close': {'day': 5, 'hour': 14, 'minute': 0}}, {'open': {'day': 5, 'hour': 17, 'minute': 0}, 'close': {'day': 5, 'hour': 22, 'minute': 0}}, {'open': {'day': 6, 'hour': 16, 'minute': 0}, 'close': {'day': 6, 'hour': 22, 'minute': 0}}], 'weekdayDescriptions': ['Monday: Closed', 'Tuesday: 5:00\u2009–\u200910:00\u202fPM', 'Wednesday: 5:00\u2009–\u200910:00\u202fPM', 'Thursday: 11:30\u202fAM\u2009–\u20093:00\u202fPM', 'Friday: 11:30\u202fAM\u2009–\u20092:00\u202fPM, 5:00\u2009–\u200910:00\u202fPM', 'Saturday: 4:00\u2009–\u200910:00\u202fPM', 'Sunday: Closed'], 'nextOpenTime': '2024-12-18T16:00:00Z'}",60,PRICE_LEVEL_MODERATE,,4.8,354.0
ChIJd8nlXKr7mUcRO6iJzDp3sUQ,,"{'text': 'Restaurant', 'languageCode': 'en'}",,+49 7071 7700288,https://www.schuetzenhaus-weilheim.de/,,"{'openNow': False, 'periods': [{'open': {'day': 0, 'hour': 12, 'minute': 0}, 'close': {'day': 0, 'hour': 21, 'minute': 0}}, {'open': {'day': 1, 'hour': 17, 'minute': 0}, 'close': {'day': 1, 'hour': 22, 'minute': 0}}, {'open': {'day': 2, 'hour': 17, 'minute': 0}, 'close': {'day': 2, 'hour': 22, 'minute': 0}}, {'open': {'day': 4, 'hour': 17, 'minute': 0}, 'close': {'day': 4, 'hour': 22, 'minute': 0}}, {'open': {'day': 5, 'hour': 17, 'minute': 0}, 'close': {'day': 5, 'hour': 22, 'minute': 0}}, {'open': {'day': 6, 'hour': 17, 'minute': 0}, 'close': {'day': 6, 'hour': 22, 'minute': 0}}], 'weekdayDescriptions': ['Monday: 5:00\u2009–\u200910:00\u202fPM', 'Tuesday: 5:00\u2009–\u200910:00\u202fPM', 'Wednesday: Closed', 'Thursday: 5:00\u2009–\u200910:00\u202fPM', 'Friday: 5:00\u2009–\u200910:00\u202fPM', 'Saturday: 5:00\u2009–\u200910:00\u202fPM', 'Sunday: 12:00\u2009–\u20099:00\u202fPM'], 'nextOpenTime': '2024-12-19T16:00:00Z'}",60,PRICE_LEVEL_MODERATE,"{'startPrice': {'currencyCode': 'EUR', 'units': '20'}, 'endPrice': {'currencyCode': 'EUR', 'units': '30'}}",4.3,213.0
ChIJZxx-Kln6mUcROzIKQaLPWq4,,"{'text': 'Restaurant', 'languageCode': 'en'}",,+49 7071 97090670,http://restaurant-schloss-kressbach.de/,,"{'openNow': True, 'periods': [{'open': {'day': 0, 'hour': 11, 'minute': 0}, 'close': {'day': 0, 'hour': 21, 'minute': 0}}, {'open': {'day': 3, 'hour': 11, 'minute': 0}, 'close': {'day': 3, 'hour': 21, 'minute': 0}}, {'open': {'day': 4, 'hour': 11, 'minute': 0}, 'close': {'day': 4, 'hour': 21, 'minute': 0}}, {'open': {'day': 5, 'hour': 11, 'minute': 0}, 'close': {'day': 5, 'hour': 21, 'minute': 0}}, {'open': {'day': 6, 'hour': 11, 'minute': 0}, 'close': {'day': 6, 'hour': 21, 'minute': 0}}], 'weekdayDescriptions': ['Monday: Closed', 'Tuesday: Closed', 'Wednesday: 11:00\u202fAM\u2009–\u20099:00\u202fPM', 'Thursday: 11:00\u202fAM\u2009–\u20099:00\u202fPM', 'Friday: 11:00\u202fAM\u2009–\u20099:00\u202fPM', 'Saturday: 11:00\u202fAM\u2009–\u20099:00\u202fPM', 'Sunday: 11:00\u202fAM\u2009–\u20099:00\u202fPM'], 'nextCloseTime': '2024-12-18T20:00:00Z'}",60,PRICE_LEVEL_MODERATE,"{'startPrice': {'currencyCode': 'EUR', 'units': '20'}, 'endPrice': {'currencyCode': 'EUR', 'units': '30'}}",4.3,167.0
ChIJEbY0PWfwmUcRX3ULHIUZ0S0,,"{'text': 'Restaurant', 'languageCode': 'en'}",,+49 7071 13330,http://www.mayers-waldhorn.de/,"{'text': 'Laid-back hotel featuring a bar, a restaurant & a terrace, plus meeting & event space.', 'languageCode': 'en'}","{'openNow': False, 'periods': [{'open': {'day': 0, 'hour': 11, 'minute': 30}, 'close': {'day': 0, 'hour': 21, 'minute': 0}}, {'open': {'day': 3, 'hour': 17, 'minute': 0}, 'close': {'day': 3, 'hour': 23, 'minute': 0}}, {'open': {'day': 4, 'hour': 17, 'minute': 0}, 'close': {'day': 4, 'hour': 23, 'minute': 0}}, {'open': {'day': 5, 'hour': 17, 'minute': 0}, 'close': {'day': 5, 'hour': 23, 'minute': 0}}, {'open': {'day': 6, 'hour': 15, 'minute': 30}, 'close': {'day': 6, 'hour': 23, 'minute': 0}}], 'weekdayDescriptions': ['Monday: Closed', 'Tuesday: Closed', 'Wednesday: 5:00\u2009–\u200911:00\u202fPM', 'Thursday: 5:00\u2009–\u200911:00\u202fPM', 'Friday: 5:00\u2009–\u200911:00\u202fPM', 'Saturday: 3:30\u2009–\u200911:00\u202fPM', 'Sunday: 11:30\u202fAM\u2009–\u20099:00\u202fPM'], 'nextOpenTime': '2024-12-18T16:00:00Z'}",60,PRICE_LEVEL_MODERATE,,4.5,297.0
ChIJ4VPJNj3xmUcR74Qh7Q0iz_k,,"{'text': 'Bar', 'languageCode': 'en'}",,+49 7071 13330,http://www.mayers-waldhorn.de/,,"{'openNow': False, 'periods': [{'open': {'day': 0, 'hour': 11, 'minute': 30}, 'close': {'day': 0, 'hour': 22, 'minute': 0}}, {'open': {'day': 3, 'hour': 17, 'minute': 30}, 'close': {'day': 3, 'hour': 22, 'minute': 0}}, {'open': {'day': 4, 'hour': 17, 'minute': 30}, 'close': {'day': 4, 'hour': 22, 'minute': 0}}, {'open': {'day': 5, 'hour': 17, 'minute': 30}, 'close': {'day': 5, 'hour': 22, 'minute': 0}}, {'open': {'day': 6, 'hour': 15, 'minute': 30}, 'close': {'day': 6, 'hour': 22, 'minute': 0}}], 'weekdayDescriptions': ['Monday: Closed', 'Tuesday: Closed', 'Wednesday: 5:30\u2009–\u200910:00\u202fPM', 'Thursday: 5:30\u2009–\u200910:00\u202fPM', 'Friday: 5:30\u2009–\u200910:00\u202fPM', 'Saturday: 3:30\u2009–\u200910:00\u202fPM', 'Sunday: 11:30\u202fAM\u2009–\u200910:00\u202fPM'], 'nextOpenTime': '2024-12-18T16:30:00Z'}",60,,,4.3,4.0
ChIJARhATH37mUcRyRmMLZdZkKw,,"{'text': 'Italian restaurant', 'languageCode': 'en'}",,+49 176 64778288,https://sportlerstube-hirschau.metro.rest/?lang=de,,"{'openNow': False, 'periods': [{'open': {'day': 0, 'hour': 17, 'minute': 0}, 'close': {'day': 0, 'hour': 20, 'minute': 0}}, {'open': {'day': 3, 'hour': 18, 'minute': 0}, 'close': {'day': 3, 'hour': 21, 'minute': 30}}, {'open': {'day': 5, 'hour': 18, 'minute': 0}, 'close': {'day': 5, 'hour': 21, 'minute': 30}}, {'open': {'day': 6, 'hour': 18, 'minute': 0}, 'close': {'day': 6, 'hour': 21, 'minute': 0}}], 'weekdayDescriptions': ['Monday: Closed', 'Tuesday: Closed', 'Wednesday: 6:00\u2009–\u20099:30\u202fPM', 'Thursday: Closed', 'Friday: 6:00\u2009–\u20099:30\u202fPM', 'Saturday: 6:00\u2009–\u20099:00\u202fPM', 'Sunday: 5:00\u2009–\u20098:00\u202fPM'], 'nextOpenTime': '2024-12-18T17:00:00Z'}",60,PRICE_LEVEL_MODERATE,"{'startPrice': {'currencyCode': 'EUR', 'units': '10'}, 'endPrice': {'currencyCode': 'EUR', 'units': '20'}}",4.2,81.0
ChIJnQwYNXf7mUcRQiKytCB8Vn0,,"{'text': 'Takeout restaurant', 'languageCode': 'en'}",,+49 221 6699360,https://www.eathappy.de/standorte/?q=72072,,"{'openNow': True, 'periods': [{'open': {'day': 1, 'hour': 8, 'minute': 0}, 'close': {'day': 1, 'hour': 22, 'minute': 0}}, {'open': {'day': 2, 'hour': 8, 'minute': 0}, 'close': {'day': 2, 'hour': 22, 'minute': 0}}, {'open': {'day': 3, 'hour': 8, 'minute': 0}, 'close': {'day': 3, 'hour': 22, 'minute': 0}}, {'open': {'day': 4, 'hour': 8, 'minute': 0}, 'close': {'day': 4, 'hour': 22, 'minute': 0}}, {'open': {'day': 5, 'hour': 8, 'minute': 0}, 'close': {'day': 5, 'hour': 22, 'minute': 0}}, {'open': {'day': 6, 'hour': 8, 'minute': 0}, 'close': {'day': 6, 'hour': 22, 'minute': 0}}], 'weekdayDescriptions': ['Monday: 8:00\u202fAM\u2009–\u200910:00\u202fPM', 'Tuesday: 8:00\u202fAM\u2009–\u200910:00\u202fPM', 'Wednesday: 8:00\u202fAM\u2009–\u200910:00\u202fPM', 'Thursday: 8:00\u202fAM\u2009–\u200910:00\u202fPM', 'Friday: 8:00\u202fAM\u2009–\u200910:00\u202fPM', 'Saturday: 8:00\u202fAM\u2009–\u200910:00\u202fPM', 'Sunday: Closed'], 'nextCloseTime': '2024-12-18T21:00:00Z'}",60,,,,
ChIJ66taiuz6mUcRFSLyQ1zeZug,,"{'text': 'Restaurant', 'languageCode': 'en'}",,+49 7071 73149,https://tvd-sportgaststätte.de/,,"{'openNow': False, 'periods': [{'open': {'day': 0, 'hour': 11, 'minute': 0}, 'close': {'day': 0, 'hour': 13, 'minute': 30}}, {'open': {'day': 0, 'hour': 16, 'minute': 0}, 'close': {'day': 0, 'hour': 20, 'minute': 0}}, {'open': {'day': 2, 'hour': 16, 'minute': 0}, 'close': {'day': 2, 'hour': 22, 'minute': 0}}, {'open': {'day': 3, 'hour': 16, 'minute': 0}, 'close': {'day': 3, 'hour': 22, 'minute': 0}}, {'open': {'day': 4, 'hour': 16, 'minute': 0}, 'close': {'day': 4, 'hour': 22, 'minute': 0}}, {'open': {'day': 5, 'hour': 16, 'minute': 0}, 'close': {'day': 5, 'hour': 22, 'minute': 0}}, {'open': {'day': 6, 'hour': 16, 'minute': 0}, 'close': {'day': 6, 'hour': 22, 'minute': 0}}], 'weekdayDescriptions': ['Monday: Closed', 'Tuesday: 4:00\u2009–\u200910:00\u202fPM', 'Wednesday: 4:00\u2009–\u200910:00\u202fPM', 'Thursday: 4:00\u2009–\u200910:00\u202fPM', 'Friday: 4:00\u2009–\u200910:00\u202fPM', 'Saturday: 4:00\u2009–\u200910:00\u202fPM', 'Sunday: 11:00\u202fAM\u2009–\u20091:30\u202fPM, 4:00\u2009–\u20098:00\u202fPM'], 'nextOpenTime': '2024-12-18T15:00:00Z'}",60,PRICE_LEVEL_INEXPENSIVE,"{'startPrice': {'currencyCode': 'EUR', 'units': '10'}, 'endPrice': {'currencyCode': 'EUR', 'units': '20'}}",4.0,307.0
ChIJJefnUwD7mUcRw8RE8WokBsc,,"{'text': 'Bar', 'languageCode': 'en'}",,,https://www.sudhaus-tuebingen.de/gastronomie.html,,,60,,,5.0,1.0
