,review_id,restaurant_id,author,review_date,scraping_date,stars,language,review_text
25240,29709,ChIJYR6MeNP6mUcRX0PfqXYXqks,Rezensiermich161,vor 7 Monaten,2025-01-06,5.0,de,"Bester Falafel in Tübingen, alles selbstgemacht und frisch. Ganz viel Liebe <3"
25241,29710,ChIJYR6MeNP6mUcRX0PfqXYXqks,Nadine Berrez,vor 10 Monaten,2025-01-06,4.0,de,Vegane Küche Imbiss immer frisch guter Geschmack kleine Auswahl. Freundlich immer gut besucht. Kaum Sitzmöglichkeiten draußen Stehplätze. Preislich okay. Wir kommen gerne mal vorbei.
25242,29711,ChIJYR6MeNP6mUcRX0PfqXYXqks,Stefan,vor 10 Monaten,2025-01-06,4.0,de,"Die Kichererbse ist perfekt, wenn man etwas leckeres möchte und es schnell gehen muss. Die Warteschlange ist teilweise sehr lang, aber da die Abwicklung sehr schnell geht, ist das gar kein so großes Problem. Man muss sich darauf einstellen, dass alles ""schnell schnell Zack Zack"" geht, aber deswegen kommen die Leute ja auch zur Kichererbse. In Vergleich zu Konkurrenz ist der Fokus etwas auf ""Fast food"", also es gibt vergleichsweise wenig Gemüse drauf, dafür mehr Falafel und Hummus. Bei anderen gibt's viel mehr Gemüse und Salate drauf, aber natürlich schmeckt es trotzdem sehr lecker. Ein Stern Abzug, weil keine Kartenzahlung möglich ist. Ambiente ist auch nicht treffend zu bewerten, da es mehr ""Takeaway"" Charakter hat und man danach in der Stadt weiter schlendert. Wer Ambiente sucht, wird bessere Restaurants finden."
25243,29712,ChIJYR6MeNP6mUcRX0PfqXYXqks,Didi,vor einem Jahr,2025-01-06,5.0,de,"War am Anfang echt skeptisch aber definitiv ein sehr guter Laden. Der Börek ist wirklich Weltklasse und auch das normale Falafel Sandwich geht echt voll klar. Gegen Ende wurde es ein bisschen trocken, aber das selbe Problem stellt sich of auch bei einem ""normalen"" Döner. Gerade für Vegetarier echt eine super Alternative zu den ganzen ""normalen"" Dönern in Tübingen. Aber auch für alle anderen definitiv einen Besuch wert :)"
25244,29713,ChIJYR6MeNP6mUcRX0PfqXYXqks,6 8,vor 5 Monaten,2025-01-06,5.0,de,Qualität 1A. Sehr lecker und super Service. Immer wieder gerne!
25245,29714,ChIJYR6MeNP6mUcRX0PfqXYXqks,Martscholi,vor 11 Monaten,2025-01-06,5.0,de,"Außerordentlich leckeres Essen. Jeder Bissen ist ein Genuss. Das Ambiente ist jetzt nedd ganz so doll, sozusagen liebevoller, männlicher 80er Charme, verschwimmt aber beim Essen im Hintergrund. Es geht also tatsächlich, dass man sich ein nicht ganz so strahlendes Ambiente schönessen kann. Die Preise sind in Ordnung. Von ca. 5,50 bis 7,50 Euro für ein gutes Mittagessen, da kann man nicht meckern. Ich könnte mind. jeden 2. Tag dort essen, ohne dass es mir über wird."
25246,29715,ChIJYR6MeNP6mUcRX0PfqXYXqks,Julian Mutschler,vor einem Jahr,2025-01-06,3.0,de,"Aufgrund der vielen positiven Bewertungen bin ich extra dort hin gefahren, wurde aber leider enttäuscht. Der Falaffelwrap war geschmacklich nicht wirklich aufregend, eher im unteren Mittelfeld anzusiedeln. Das Personal zudem nicht besonders freundlich und Aufmerksam. Nachdem meine Allergie sich bemerkbar machte, wusste ich auch, dass ich trotz zweimaligen Daraufhinweisen, nicht die vegane Option erhalten hatte.
Wirklich ärgerlich!"
25247,29716,ChIJYR6MeNP6mUcRX0PfqXYXqks,Ei Nander,vor einem Jahr,2025-01-06,5.0,de,"Eigentlich bin ich gar kein Falafel-Fan, aber bei der Kichererbse mache ich eine Ausnahme. Ich finde die Falafel außergewöhnlich gut gewürzt, knusprig, gleichzeitig aber nicht trocken. Die verschiedenen Varianten schmecken alle gut, Brot und Gemüse sind frisch, die Mitarbeitenden waren bisher immer seeehr freundlich.

...Ich les mir ja zum Spaß gern negative Bewertungen durch. Und ich kann es mir an der Stelle einfach nicht verkneifen: Leute, dann geht doch bitte einfach nach Berlin zum Falafel holen. Muss ich nicht so lang anstehen bei der Kichererbse. ;-P"
25248,29717,ChIJYR6MeNP6mUcRX0PfqXYXqks,S. B.,vor 6 Monaten,2025-01-06,5.0,de,"Leckeres essen, leider zu klein um das essen auch gemütlich genießen zu können.
Der Geschmack lässt darüber hinwegsehen."
25249,29718,ChIJYR6MeNP6mUcRX0PfqXYXqks,Kai Klabautermann,vor einem Jahr,2025-01-06,5.0,de,"Beste Falafel in Tübingen! Immer noch faire Preise. Stets frisch. Manchmal ein bisschen sehr viel Koriander in den Falafel und Salz im Hummus. Macht langsam und lieber noch frische Petersilie und Zitrone drauf, das ist immer klasse! Komme immer gerne her."
25250,29719,ChIJYR6MeNP6mUcRX0PfqXYXqks,Juan Sanchez,vor einem Jahr,2025-01-06,4.0,de,"Wir besuchen gelegentlich die Kichererbse in Tübingen; allerdings könnte hier viel mehr Geschmack und Qualität zum Vorschein kommen

Es ist ein Imbiss mit netten Mitarbeitern, aber die Zubereitung ist zu schnell im Brot verstaut/gestopft…im Brot besser verteilt und aufgestapelt wäre optimal..
Bisschen mehr Hingabe würden 5 Sterne auszeichnen…"
25251,29720,ChIJYR6MeNP6mUcRX0PfqXYXqks,Petra Maier,vor 8 Monaten,2025-01-06,5.0,de,"Die beste Falafel ever :-)
Immer wenn ich nach Tübingen komme, auf jeden Fall ab in die Kichererbse."
25252,29721,ChIJYR6MeNP6mUcRX0PfqXYXqks,Lukas,vor einem Jahr,2025-01-06,5.0,de,Das Lokal ist eher unscheinbar und dem Innenraum fehlt das Ambiente. Dafür können die Speisen auf ganzer Linie überzeugen. Der Gemüse Extrem ist sehr lecker und authentisch. Alles wirkt frisch und ist gut abgeschmeckt. Das Brot ist knusprig und lecker. Alles in allem eine gute Anlaufstelle für ein vegetarisches Essen to go.
25253,29722,ChIJYR6MeNP6mUcRX0PfqXYXqks,Gholam Reza,vor einem Jahr,2025-01-06,2.0,de,"Wie man auf dem Bild sieht, eine Tomate und zwei kleine Zwiebeln wurden reingemacht. Wie mit einer Pinzette wurde vom jüngeren Mitarbeiter aufgepasst, dass ich bloß nicht zu viel Tomate und Zwiebeln kriege. Schade dass auch hier nun gegeizt wird. Falafel ist aber top."
25254,29907,ChIJYR6MeNP6mUcRX0PfqXYXqks,Daniela Doneva,vor 5 Jahren,2025-01-06,5.0,en,The best falafel in town. And the price is good as well.
25255,29723,ChIJYR6MeNP6mUcRX0PfqXYXqks,Fly Bricks,vor einem Jahr,2025-01-06,4.0,de,"Gute Location zentral in Tübingen. Das Essen schmeckt 👍🏽😊. Kann man weiterempfehlen. Wenn die Portionen größer ausfallen würden 5 Sterne deswegen nur 3,5 Sterne. Weiter so👏🏽."
25256,29724,ChIJYR6MeNP6mUcRX0PfqXYXqks,Achim König,vor 2 Monaten,2025-01-06,5.0,de,Bester Falafel & Co. in Tübingen
25257,29725,ChIJYR6MeNP6mUcRX0PfqXYXqks,Micha,vor einem Jahr,2025-01-06,5.0,de,"Die Kichererbse hat, für mich,die mit Abstand besten Falafel hier in der Gegend.❤️
Keine Fertigware,sondern selber zubereitet und mit schön viel Koriander.
Die Mitarbeiter sind,auch wenn viel los ist immer freundlich, gut drauf und auf zack.
Absolute Empfehlung."
25258,29726,ChIJYR6MeNP6mUcRX0PfqXYXqks,Jasmin Schweizer,vor 5 Jahren,2025-01-06,5.0,de,Bin begeistert. Vegan und super lecker. Nette Bedienung.
25259,29727,ChIJYR6MeNP6mUcRX0PfqXYXqks,Stefanie Kugelmann,vor 8 Monaten,2025-01-06,5.0,de,"Schmeckt sehr lecker, ganz frisch zubereitet. Gute Zutaten. Wir kommen immer gerne."
25260,29728,ChIJYR6MeNP6mUcRX0PfqXYXqks,Miguel Garcia,vor 3 Monaten,2025-01-06,5.0,de,Sehr leckeres  vegetarisches Essen für wenig Geld.
25261,29729,ChIJYR6MeNP6mUcRX0PfqXYXqks,TipAdvisor,vor einem Jahr,2025-01-06,5.0,de,"Ist der Weg nach Beirut doch zu weit, hält dieser Imbiss die passende Alternative bereit! Für mich definitiv die/der Prinz:essin (auf) der Kichererbse! Super leckere Falafel-Sandwiches in vielfältiger Auswahl zu fairen Preisen. Personal freundlich und super schnell. Selbst in hektischen Stunden kaum Wartezeit! Hummus trifft Humor. Mein Tipp: Darf man nicht verpassen!
--
Preis-Leistungsverhältnis 4/5
Wohlfühlfaktor 5/5
FOMO*-Faktor 5/5
(*Fear of missing out, d.h. muss man diese Location unbedingt besucht haben)"
25262,29730,ChIJYR6MeNP6mUcRX0PfqXYXqks,Kaan,vor 3 Monaten,2025-01-06,5.0,de,Super leckeres Essen! Auch preiswert.
25263,29731,ChIJYR6MeNP6mUcRX0PfqXYXqks,Murian-Coush Addem,vor einem Jahr,2025-01-06,5.0,de,"1a esperienza la bomba

ich bin amusato wie nix und errichte mein Imperium auf den falaffligen Gemüsetaschen
das Brot war zwar nicht kross genug und knetschig etwas aber ich bin ein Brotkritiker und dies ist keine Bäckerei und daher 5 STERNE für alle!!!
(die Falafel war die beste die ich je abseits aus meiner eigenen Herstellung aß)"
25264,29732,ChIJYR6MeNP6mUcRX0PfqXYXqks,Bergmann David,vor 4 Monaten,2025-01-06,5.0,de,"Sehr schnelle Zubereitung, freundliches Team, faire Preise. Die Falafel hier kommen denen am nächsten, die ich in Jerusalem erlebt habe und bessere als dort, habe ich noch nie gegessen.
Der kleine Laden ist etwas versteckt gelegen, aber der Platz davor lädt zum Verweilen ein."
25265,29733,ChIJYR6MeNP6mUcRX0PfqXYXqks,Mitja Rapp,vor einem Jahr,2025-01-06,5.0,de,Beste Falafel in der Region Tübingen mit weitem Abstand. Kann den Laden nur jedem empfehlen jedoch muss man manchmal kurz in der Schlange warten zur Hauptessenszeit.
25266,29734,ChIJYR6MeNP6mUcRX0PfqXYXqks,Bjxdv,vor einem Jahr,2025-01-06,5.0,de,"Finde das Essen hier extrem gut. War bis jetzt nur 2 Mal da, aber auf jeden Fall nicht das letzte Mal. Gutes Essen, nette Mitarbeiter und sehr gutes Preis-Leistungs-Verhältnis."
25267,29735,ChIJYR6MeNP6mUcRX0PfqXYXqks,Aysel Bektas,vor einem Jahr,2025-01-06,5.0,de,"Alles Top!! Nur schade, dass der Laden klein ist. Aber trotzdem fein. Nette Service, leckeres essen. Tagesmenü hat mich überzeugt.  Ich werde wieder dort essen."
25268,29736,ChIJYR6MeNP6mUcRX0PfqXYXqks,Christian G.,vor 8 Monaten,2025-01-06,5.0,de,"Absolut Kult in Tübingen!
Falafelteller immer wieder sehr lecker!!"
25269,29737,ChIJYR6MeNP6mUcRX0PfqXYXqks,2nd time crescendo,vor einem Jahr,2025-01-06,5.0,de,"Bester Falafel in Tübingen and I triel it all ; )
Preise sind trotz Inflation und Corona die letzten 2 Jahre konstant geblieben, genauso wie die Qualität! Stempelkarte lädt zum Wiederholungstäter - Dasein ein! Man muss aber aufpassen, weil Sa und So geschlossen ist! Bei schönem Wetter kann man draußen am Spielplatz unter den Bäumen sitzen, sehr angenehm. Für schlechtes Wetter gibt es zwei Stehplätze unter den Schirmen und einen kleinen Innebereich, der zum Verzehr absolut ausreichend ist, jedoch nicht zum langen verweilen einlädt - muss er ja auch nicht! Super Konzept, das Herz Tübingens für alle Studenten und ein fairer laden! Tipp: Fragt nach Zitrone ; )"
25270,29738,ChIJYR6MeNP6mUcRX0PfqXYXqks,Nicola Blan,vor 3 Jahren,2025-01-06,5.0,de,"Beste Falafel in Tübingen, wie ich finde. Kleiner süßer Imbiss. Sehr faire und gute Preise. Schnelle und freundliche Bedienung. Man kann vor der Tür direkt an einem kleinen Spielplatz sitzen. Mittags ist die Schlange zwar lang, aber es geht super schnell und der Hummus ist solo lecker!
Kann eigentlich alles empfehlen."
25271,29739,ChIJYR6MeNP6mUcRX0PfqXYXqks,Arne Jacobsen,vor einem Jahr,2025-01-06,5.0,de,"Ich esse hier immer wieder sehr gerne. Es geht schnell, ist frisch und super lecker. Dazu noch vegan. Zum gemütlich sitzen aber eher nicht geeignet."
25272,29740,ChIJYR6MeNP6mUcRX0PfqXYXqks,Elly Müller,vor 2 Jahren,2025-01-06,5.0,de,"Bin seit 5 Jahren regelmäßige Kundin und meine Gäste waren bis jetzt auch immer begeistert. Sehr schneller Service, kein Vergleich zu anderen Läden in Tübingen! Qualität Top, Preise auch, sehr freundlich, ULTRA lecker."
25273,29741,ChIJYR6MeNP6mUcRX0PfqXYXqks,Zafer O.,vor 2 Jahren,2025-01-06,5.0,de,"Ein Rundum-Sorglos-Paket hinsichtlich vegetarischer Speisen. Die Auswahl ist in Ordnung, die Preise verhältnismäßig günstig (4-7 EUR) und das Essen durchweg lecker. Eine gute Wahl, sollte es mal schnell gehen."
25274,29742,ChIJYR6MeNP6mUcRX0PfqXYXqks,Axel Bühler,vor 2 Jahren,2025-01-06,5.0,de,"Sehr lecker! Freundliche Leute hinter dem Tresen geben tolles Essen aus. Die verschiedenen Teller sind dabei das Beste. Jeder Teller hat ein wenig einen anderen Schwerpunkt. Auch ein Tagesessen und eine Suppe werden angeboten, welche auch sehr lecker sind.
Der selbstgemachte Ayran rundet das Essen als Getränk ab.
Nicht erschrecken lassen, auch vermeintlich lange Schlangen sind kein Problem, da es wirklich schnell geht und sich im Sommer immer ein Plätzchen findet rund um die kleine Wendeplatte in der Metzgergasse!
Auch heute wieder super Essen welches frisch und lecker schmeckt. Die Falafel gehören frisch und saftig wie sie sind zu den Besten im weiten Umkreis."
25275,29743,ChIJYR6MeNP6mUcRX0PfqXYXqks,J. R.,vor 2 Jahren,2025-01-06,3.0,de,"Ich verstehe die Lobeshymnen nicht. Die Kichererbse ist überhaupt gar nicht mehr das, was sie vor 15 Jahren mal war, es gibt inzw andere gute vegetarische Imbisse u trotzdem hält sich der Mythos um diesen angesagtesten Imbiss. Inzw ist der Sandwich aber gar nicht mehr überragend, sondern höchst durchschnittlich. Heute war er nur trocken. Die Falafelbällchen sind jedes mal anders, wenn ich da bin. Mal klein, hart und trocken, mal riesig und breiig. Die Soße schmeckt man gar nicht. Habe immer wieder aufgeklappt, um zu gucken, ob ich mit den Augen erkennen kann, ob überhaupt Soße drauf ist. Außerdem musste ich an 3 Seiten erstmal trockenes Brot abbeißen (etwa rings rum 2 Bissreihen), um an das bisschen Salat zu gelangen. Es war sehr wenig Salat, dazu vielleicht ne halbe Scheibe Tomate u eine Scheibe Gurke, das wars!!! Unten war dann nur noch Falafel und Brot, was auch echt trocken war.Doe Kichererbse aufgrund ihrer Tradition derart über zu bewerten, ist doch albern. Manche Dinge vergehen. Schade, dass es die Kichererbse von damals nicht mehr gibt. Die heute bietet leider durchschnittliche Spar-Falafel."
25276,29972,ChIJYR6MeNP6mUcRX0PfqXYXqks,Lukas Simon,vor einem Monat,2025-01-06,5.0,,
25277,29744,ChIJYR6MeNP6mUcRX0PfqXYXqks,Mari,vor 7 Monaten,2025-01-06,5.0,de,"So gut!
Mega freundlich und nett, faire Preise und einfach sehr lecker!😊"
25278,29745,ChIJYR6MeNP6mUcRX0PfqXYXqks,Sarah Blum,vor 2 Jahren,2025-01-06,4.0,de,"Ich hatte das Sandwich Gemüse extrem.
Das Sandwich selbst war schön knusprig und richtig lecker. Das Gemüse war mir leider viel zu fettig. Ansonsten eine lecker Kombi. Das nächste Mal probiere ich aber etwas anderes."
25279,29746,ChIJYR6MeNP6mUcRX0PfqXYXqks,Michael Erikson,vor einem Jahr,2025-01-06,5.0,de,Sehr leckere Falafel!
25280,29747,ChIJYR6MeNP6mUcRX0PfqXYXqks,Susanne Kopp,vor 2 Jahren,2025-01-06,5.0,de,"Seit Jahren bin ich immer wieder Kunde hier. Da stimmt alles, von der gleichbleibenden sehr guten Qualität der Speisen (besten Falaffeln Tübingens) bis zum supernetten Service und der tollen Lage mitten in der Altstadt. Ein genialer Imbiss."
25281,29748,ChIJYR6MeNP6mUcRX0PfqXYXqks,Tom Grauer,vor 2 Jahren,2025-01-06,5.0,de,"Bester Falafel in Tübingen!
Muss man nicht viel hinzufügen. Sowohl der Falafel Teller wie auch die Falafeltasche sind überragend. Das Essen schmeckt  extrem frisch und das Personal ist sehr herzlich und zuvorkommend."
25282,29749,ChIJYR6MeNP6mUcRX0PfqXYXqks,Markus Gogouvitis,vor 2 Jahren,2025-01-06,5.0,de,Sehr gute Falafel (die besten der Stadt?!). Das lecekre Essen ist sehr schnell auf dem Teller (und fast noch schneller gegessen!). Es kann hier manchmal etwas voll werden da der Laden sehr beliebt ist.
25283,29750,ChIJYR6MeNP6mUcRX0PfqXYXqks,Mo EPunkt,vor 2 Jahren,2025-01-06,5.0,de,Hier gibt es die besten Falafel Gerichte in Tübingen zu absolut fairen Preisen. Das Personal ist immer freundlich und zuvorkommend. Gehe hier immer gerne essen.
25284,29751,ChIJYR6MeNP6mUcRX0PfqXYXqks,Rudolf Neumann,vor 5 Jahren,2025-01-06,5.0,de,Super leckere Falafel zu fairen Preisen!
25285,29752,ChIJYR6MeNP6mUcRX0PfqXYXqks,Sina Pauly,vor einem Jahr,2025-01-06,5.0,de,"Bester Falafel-Laden! Super leckere vegetarische und vegane Spezialitäten, sehr nette Mitarbeiter, immer gute Stimmung. Absolute Empfehlung!"
25286,29753,ChIJYR6MeNP6mUcRX0PfqXYXqks,Antonia Daub,vor einem Jahr,2025-01-06,5.0,de,"So schnell und soo lecker, für den Preis echt die besten Falafel in Tübingen!!! Sauce auch in vegan möglich"
25287,29754,ChIJYR6MeNP6mUcRX0PfqXYXqks,Maje_pl3,vor 2 Jahren,2025-01-06,4.0,de,"Wie immer In Tübingen spielt das Ambiente keine besondere Rolle. Das Essen ist sehr gut, einfach aber beliebt. Tagesgericht sehr gut gemacht. Schneller Service."
25288,29755,ChIJYR6MeNP6mUcRX0PfqXYXqks,jufi24,vor 2 Monaten,2025-01-06,5.0,de,Die besten Falafel in Tübingen. Top für Vegetarier und Veganer. Die Börek sind auch ausgezeichnet.
25289,29756,ChIJYR6MeNP6mUcRX0PfqXYXqks,Ana Maria „Pour les oiseaux“ B.,vor einem Jahr,2025-01-06,3.0,de,"Ich fände es gut,wenn außen mehr als 2 Stehtische stünden. Es wird ja nicht nur Essen zum mitnehmen angeboten. Wer will schon bei diesen Temperaturen im überhitzten Innenraum essen? Es sitzen also Leute auf Bänken und Steinen mit einem Teller auf dem Schoß. Leider haben die Betreiber eher seltsam auf meine Anregung, eventuell noch einen Stehtisch dazu zu stellen, reagiert. Mir schien es als hätten sie sich auf türkisch über mich lustig gemacht. An sich unhöflich in einer Sprache zu reagieren, die ich nicht verstehe und dann dabei zu lachen, fand ich sehr unfreundlich."
25290,29757,ChIJYR6MeNP6mUcRX0PfqXYXqks,Simon Niederer,vor 5 Jahren,2025-01-06,5.0,de,"Als wir das letzte Mal in Tübingen waren haben wir dieses kleine Lokal entdeckt und ich muss sagen: hier gibt es die besten Falafeln, die ich je gegessen habe!!! Wir hatten das fladenbrot mit gebratenem Gemüse und falafeln. Schmeckt soooo gut!"
25291,29758,ChIJYR6MeNP6mUcRX0PfqXYXqks,Claudia D.,vor 5 Jahren,2025-01-06,4.0,de,"Sehr leckere Falaffel, angemessene Preise und wechselnd Tagessuppen zum kleinen Preis. Leider ist es super super eng dort und man sitzt nicht sonderlich gemütlich, wenn man mehr als 3 Personen ist. Das Ambiente ist aber an sich sehr schön und die Mitarbeiter sind freundlich."
25292,29759,ChIJYR6MeNP6mUcRX0PfqXYXqks,Ente,vor einem Jahr,2025-01-06,5.0,de,"Superfreundliche Bedienung und die Qualität des Essens könnte besser nicht sein, selten so einen leckeren Falafel Teller gegessen, war echt begeistert!"
25293,29760,ChIJYR6MeNP6mUcRX0PfqXYXqks,Viola Stocker,vor 4 Jahren,2025-01-06,5.0,de,"Wirklich sehr leckere Falafeln, Hummus und Brot. Es wäre noch toller, wenn auch die Jogurtsoße und der Käse pflanzlich wäre. Dadurch, dass die Zutaten nicht klar ersichtlich ist, muss man eben erst nachfragen. Das Personal weiß aber immer Bescheid, also nicht so dramatisch. Ansonsten hat der Laden noch eine kleine gemütliche Sitzecke und Stehtische."
25294,29761,ChIJYR6MeNP6mUcRX0PfqXYXqks,Jonas Walter,vor 6 Jahren,2025-01-06,5.0,de,"Großer Fan. Falafel-Sandwich, dass gesündeste Fastfood überhaupt und die Jungs können es perfekt! Natürlich am besten, wenn die Falafel frisch aus dem Fett kommen und das Brot frisch aufgebacken und leicht knusprig ist. Bei dem Andrang muss man hier manchmal leichte Abstriche machen, ändert aber nichts am Geschmack :-) Sesamsauce ftw!"
25295,29762,ChIJYR6MeNP6mUcRX0PfqXYXqks,Earnest F. Ford,vor 6 Jahren,2025-01-06,4.0,de,"Sehr lecker, tolle Alternative zu Döner, zumal die frittierten Kichererbsen echt lecker sind. Die Menge der Falafeln reicht absolut. Leider ist der Platz etwas wenig. Sonst wäre bestimmt noch mehr los. Die Teller-Gerichte sind auch sehr gut. Die kleinen Weinblätter Rollen sind super, falls man die Blätter mag. Nachschärfen geht auch gut. Guter Platz in Tübingen."
25296,29763,ChIJYR6MeNP6mUcRX0PfqXYXqks,jonas fink,vor 10 Monaten,2025-01-06,5.0,de,"Absolut nichts auszusetzen.
Das Essen ist grandios und sehr preiswert!

Achtung: Keine Kartenzahlung möglich :)"
25297,29764,ChIJYR6MeNP6mUcRX0PfqXYXqks,The Duff,vor 8 Monaten,2025-01-06,5.0,de,"Leckerste Falafel die ich je gegessen hab, jedoch eher etwas zum mitnehmen"
25298,29765,ChIJYR6MeNP6mUcRX0PfqXYXqks,Rainer Rentmeister,vor 4 Monaten,2025-01-06,5.0,de,Einfach sehr gut. Esse unheimlich gern hier.
25299,29766,ChIJYR6MeNP6mUcRX0PfqXYXqks,Yuki,vor 5 Jahren,2025-01-06,4.0,de,"Falafel ist mega lecker! Auch die Fladen sind sehr knusprig und noch warm. Allerdings hören die Angestellten nicht immer auf die Wünsche der Kunden. Wir wollten ein falafel Sandwich ohne tomaten und Soße, bekamen aber eines mit Tomaten und Soße."
25300,29767,ChIJYR6MeNP6mUcRX0PfqXYXqks,Paul Philipp Knirsch,vor einem Jahr,2025-01-06,5.0,de,"Einfach Klasse! Schnelle Mitarbeiter, gutes Essen. Vegan-Vegetarisch. Sehr lecker und preiswert ! Empfehlung zu 100%"
25301,29768,ChIJYR6MeNP6mUcRX0PfqXYXqks,Georg Sisusa,vor 7 Jahren,2025-01-06,3.0,de,"OK, Falafel gut, Hummus und Salat mäßig. Etwas überbewertet."
25302,29769,ChIJYR6MeNP6mUcRX0PfqXYXqks,Bernadette Dahl,vor einem Jahr,2025-01-06,5.0,de,"Die beste Falafel, die es gibt, zu einem sehr guten Preis und dazu sehr freundliches, zügig arbeitendes Personal! Es ist nur sehr klein, besser zum mitnehmen und draußen am Ammerkanal/Bota o.ä. essen."
25303,29770,ChIJYR6MeNP6mUcRX0PfqXYXqks,Heike Burckhardt,vor einem Jahr,2025-01-06,5.0,de,"Sooooo lecker !!!!
Beste Falafel ever.
Hatten den Spezial- und Orientalteller.
Super."
25304,29771,ChIJYR6MeNP6mUcRX0PfqXYXqks,Eric S.,vor einem Jahr,2025-01-06,5.0,de,"Edit.:
Auch nach vielen Jahren immer noch so gut. Absolute Empfehlung!

Beste Falafeltasche die ich je gegessen habe. Da ist einfach alles stimmig und ausgewogen. Unbedingt probieren."
25305,29772,ChIJYR6MeNP6mUcRX0PfqXYXqks,No one,vor 3 Jahren,2025-01-06,5.0,de,"Großartiges Essen, gutes Preis-Leistungsverhältnis, schnelle Bedienung, freundliche Mitarbeitende und hervorragende Lage. Beste Option zu jeder Mahlzeit (außer Frühstück leider aufgrund der Öffnungszeiten)! Sei es ein Falafelsandwich oder -teller, alles überzeugt."
25306,29773,ChIJYR6MeNP6mUcRX0PfqXYXqks,Detlev Schulze,vor 6 Monaten,2025-01-06,5.0,de,Wenn Ihr in der Nähe von Tübingen seit ist dieses Restaurant ein Muss.
25307,29774,ChIJYR6MeNP6mUcRX0PfqXYXqks,Justus,vor 3 Jahren,2025-01-06,4.0,de,Ich war heute bei der Kichererbse und habe mir ein Fladenbrot mit Falafel bestellt. Die Freundlichkeit der Bedienung war ok (könnte freundlicher sein). Die Falafel war ganz gut jetzt auch nicht die beste aber auf alle Fälle Handarbeit.
25308,29775,ChIJYR6MeNP6mUcRX0PfqXYXqks,Chris Mü,vor einem Jahr,2025-01-06,4.0,de,"Leckere Falafel und Soßen/Dips. Alles frisch. Wirklich gut. Sitzmöglichkeiten sind vorhanden, aber geringe Anzahl. Komme gern wieder."
25309,29776,ChIJYR6MeNP6mUcRX0PfqXYXqks,Nadine Tiryaki-Zeeb,vor einem Jahr,2025-01-06,5.0,de,"Die beste Falafel in Tübingen!

Vegan essende Menschen kommen hier nicht zu kurz - im Gegenteil :)"
25310,29777,ChIJYR6MeNP6mUcRX0PfqXYXqks,Martin Kias,vor einem Jahr,2025-01-06,5.0,de,Schon alleine wegen der Kichererbse lohnt es sich immer wieder nach Tübingen zu kommen. Top Essen. Top Preise. 100% Empfehlung.
25311,29778,ChIJYR6MeNP6mUcRX0PfqXYXqks,Martina,vor 2 Jahren,2025-01-06,5.0,de,"Sehr leckere Auswahl an verschiedenen Falafel-Gerichten, entweder als Variante auf dem Teller oder im knusprigen Fladenbrot auf die Hand zum Mitnehmen. Beide Varianten sind sehr gut, gerade die ToGo-Variante ist eine super Alternative zu Döner, Bratwurst und co. Zu Stoßzeiten findet man evtl. keinen Sitzplatz, da im Innenbereich nicht viele Plätze vorhanden. Zudem gibt es mittags meist eine längere Schlange. Es geht trotzdem meistens sehr schnell. Draußen gibt es Stehtische.
In der näheren Umgebung gibt es Sitzbänke, sodass man sich entspannt dort einen Platz suchen kann."
25312,29779,ChIJYR6MeNP6mUcRX0PfqXYXqks,Ismael Schewe,vor 6 Jahren,2025-01-06,5.0,de,"Gute mittelgroße Auswahl sehr, sehr lecker (Empfehlung: Oriental Sandwich/Teller.) Die Bedienung ist total freundlich und es herrscht eine nahezu familiäre Atmosphäre. Es ist meistens viel los aber man findet eigentlich immer einen guten Platz (es gibt hohe hocker mit Tisch und eine gemütliche Sitzecke) Die Toilette ist klein aber erfüllt seinen Zweck.
Fazit:
Kann ich jedem nur empfehlen!"
25313,29780,ChIJYR6MeNP6mUcRX0PfqXYXqks,Manuela Reichle,vor einem Jahr,2025-01-06,5.0,de,"Die Kichererbse ist eine Institution unter den Falafelimbissen. Wer  dieZeit findet, kann sich beim Tafeln die Geschichte des Imbisses und seine Rolle in der israelisch-palästinensischen Verständigung bestimmt von den freundlichen Menschen im Service erzählen lassen."
25314,29781,ChIJYR6MeNP6mUcRX0PfqXYXqks,Hannes Henn,vor einem Jahr,2025-01-06,5.0,de,"Etwas aus der Zeit gefallen, was den Charme des kleinen Lokals ausmacht. So einfach das Ambiente, so köstlich die Gerichte. Preislich liegt es an unteren Ende."
25315,29782,ChIJYR6MeNP6mUcRX0PfqXYXqks,Lenni,vor 3 Jahren,2025-01-06,5.0,de,"Super Erfahrung! Man fühlt sich nach dem Verzehr sehr satt aber dennoch leicht. Der Service überzeugte uns, da es Blitzschnell zum Verzehr bereitgestellt worden ist. Es ist immer ausreichend Joghurt Soße auf dem falafel vorhanden, diese schmeckt einfach super!!
Nur zu empfehlen , gerne wieder"
25316,29783,ChIJYR6MeNP6mUcRX0PfqXYXqks,Sched,vor 3 Jahren,2025-01-06,5.0,de,Ich fand bisher Falafel ganz ok - bis heute. War wirklich sehr lecker. Die Varianten mit Aubergine 🍆 und gebackenem Gemüse waren top!
